header length,13
Area,390000.0 390000.0
Data Source,Global simulations
Members,00000,01113,01554,01649,01843,01935,02123,02242,02305,02335,02491,02868
Scenario,RCP 8.5
Software Version,WPS-2.7.0-DP-2.7.0-CV-1.0.8
Spatial Representation,60km grid
Temporal Average Type,Daily
Time Period,Daily
Variable,Maximum air temperature at 1.5m (°C)
Year Maximum,2051
Year Minimum,2030
Date,Maximum air temperature at 1.5m (°C)(HadGEM3-GC3.05-r001i1p00000),Maximum air temperature at 1.5m (°C)(HadGEM3-GC3.05-r001i1p01113),Maximum air temperature at 1.5m (°C)(HadGEM3-GC3.05-r001i1p01554),Maximum air temperature at 1.5m (°C)(HadGEM3-GC3.05-r001i1p01649),Maximum air temperature at 1.5m (°C)(HadGEM3-GC3.05-r001i1p01843),Maximum air temperature at 1.5m (°C)(HadGEM3-GC3.05-r001i1p01935),Maximum air temperature at 1.5m (°C)(HadGEM3-GC3.05-r001i1p02123),Maximum air temperature at 1.5m (°C)(HadGEM3-GC3.05-r001i1p02242),Maximum air temperature at 1.5m (°C)(HadGEM3-GC3.05-r001i1p02305),Maximum air temperature at 1.5m (°C)(HadGEM3-GC3.05-r001i1p02335),Maximum air temperature at 1.5m (°C)(HadGEM3-GC3.05-r001i1p02491),Maximum air temperature at 1.5m (°C)(HadGEM3-GC3.05-r001i1p02868)
2030-01-01,6.1461897,0.80587757,7.9387875,3.6772184,8.036072,11.309537,12.46316,4.101514,4.707145,3.5397108,10.013906,9.626939
2030-01-02,7.2081933,1.6897858,10.534899,8.378276,7.1303763,8.9204235,6.528142,-0.060399495,4.0376515,3.356475,13.1730175,6.1634574
2030-01-03,5.431797,1.5380191,7.015249,7.7611036,9.703871,5.1858597,4.0151033,-0.044944927,3.5922468,2.029027,12.557512,5.362326
2030-01-04,9.885837,1.7436227,7.47291,7.905421,7.542194,8.061686,6.0773463,2.7301304,2.197657,4.84137,5.4367332,10.163328
2030-01-05,9.827066,6.316342,10.072149,8.016521,7.0893435,7.7540145,7.7887154,4.1754136,3.2296512,1.3819871,3.1574454,10.868519
2030-01-06,6.3454432,7.6875024,8.534694,11.539397,7.6867614,7.4776897,7.179177,5.119086,3.1052778,2.6630409,11.970665,12.868682
2030-01-07,7.8372946,6.782538,8.484315,8.2064085,9.240616,8.310446,7.1341105,2.199819,9.135784,7.343057,8.86303,5.576297
2030-01-08,7.3003554,4.6696367,5.6707606,11.136867,7.3571987,10.64927,8.741134,-0.2755517,13.194929,7.8475146,9.136401,4.2692604
2030-01-09,4.7019296,7.386001,2.7390668,12.108613,6.8378983,9.544528,10.862204,-1.6519971,11.679814,8.56841,9.655385,3.1314144
2030-01-10,8.690364,0.47865188,2.3212059,12.352235,5.702454,9.202109,10.603341,-3.9461637,10.208164,5.975856,9.773569,1.1218331
2030-01-11,7.1239004,1.256673,1.0010704,13.792506,3.9429266,9.379257,7.4087763,-2.2585258,7.019045,2.883537,9.39727,5.204103
2030-01-12,5.5692177,4.0874977,1.7594845,13.672575,4.651419,12.604971,6.4968567,-3.0637696,6.1867404,2.8833308,11.472248,11.311563
2030-01-13,7.1967864,1.386942,1.8784676,10.747405,6.179656,13.418843,7.294465,0.2526951,5.5233574,3.9916196,7.7681823,11.52036
