header length,13
Area,270000.0 870000.0
Data Source,Global simulations
Members,00000,01113,01554,01649,01843,01935,02123,02242,02305,02335,02491,02868
Scenario,RCP 8.5
Software Version,WPS-2.7.0-DP-2.7.0-CV-1.0.8
Spatial Representation,60km grid
Temporal Average Type,Daily
Time Period,Daily
Variable,Mean air temperature at 1.5m (°C)
Year Maximum,2100
Year Minimum,2080
Date,Mean air temperature at 1.5m (°C)(HadGEM3-GC3.05-r001i1p00000),Mean air temperature at 1.5m (°C)(HadGEM3-GC3.05-r001i1p01113),Mean air temperature at 1.5m (°C)(HadGEM3-GC3.05-r001i1p01554),Mean air temperature at 1.5m (°C)(HadGEM3-GC3.05-r001i1p01649),Mean air temperature at 1.5m (°C)(HadGEM3-GC3.05-r001i1p01843),Mean air temperature at 1.5m (°C)(HadGEM3-GC3.05-r001i1p01935),Mean air temperature at 1.5m (°C)(HadGEM3-GC3.05-r001i1p02123),Mean air temperature at 1.5m (°C)(HadGEM3-GC3.05-r001i1p02242),Mean air temperature at 1.5m (°C)(HadGEM3-GC3.05-r001i1p02305),Mean air temperature at 1.5m (°C)(HadGEM3-GC3.05-r001i1p02335),Mean air temperature at 1.5m (°C)(HadGEM3-GC3.05-r001i1p02491),Mean air temperature at 1.5m (°C)(HadGEM3-GC3.05-r001i1p02868)
2080-01-01,7.546904,3.359706,3.7238545,2.8350596,3.6335099,5.1870103,1.7147695,5.565171,3.6918173,4.255524,4.6563697,6.672829
2080-01-02,6.180998,6.899809,3.6954918,3.1005423,0.026319884,4.951348,2.9428058,6.1620173,3.5964715,4.587651,4.1596875,7.2971168
2080-01-03,3.4236646,6.08761,2.9693344,0.91301966,3.1484327,6.5124364,4.1233506,5.8916745,3.2603006,3.8400078,2.4327745,4.3865933
2080-01-04,3.5808825,3.235497,3.2101915,1.6418248,3.5629056,7.4400907,5.05625,5.0668216,3.2346666,2.2511985,3.3681781,2.6867635
2080-01-05,9.435236,7.104563,2.3621926,3.4075596,2.4004831,6.291791,2.8567476,6.3981795,3.982391,1.956827,3.75493,2.3986316
2080-01-06,7.126451,9.863192,-0.1883008,3.5919507,2.2361546,8.14827,1.875409,5.89721,8.405325,4.8595037,2.459306,7.587656
2080-01-07,5.333688,5.340042,1.6029987,5.1065288,3.5330734,6.2197113,2.988256,5.351672,7.5564384,4.3911057,5.6378336,5.7149987
2080-01-08,5.5175467,4.0519223,4.3996596,4.064563,3.0284894,6.4993577,1.5205162,5.3320146,6.9322124,3.4267967,5.2893105,4.273522
2080-01-09,5.1686606,2.5084682,3.2060335,7.2795053,1.319693,5.2263923,-1.0555155,4.7621846,2.4473774,1.2910408,6.169414,8.701747
2080-01-10,2.5437992,1.2994101,2.4433908,6.915366,3.7832673,3.6517775,-0.77153593,7.6686225,1.5294176,1.7960283,7.7690225,7.7835474
2080-01-11,3.95878,5.858374,1.6757041,4.657767,3.1495204,2.5962782,-2.902159,6.1475716,-1.7380946,2.3281248,8.489043,8.26676
2080-01-12,2.670001,5.533782,2.9050572,7.602161,2.3315687,1.5204679,0.19274779,4.910673,-0.6990121,1.241509,10.665973,8.3983
