header length,13
Area,390000.0 510000.0
Data Source,Global simulations
Members,00000,01113,01554,01649,01843,01935,02123,02242,02305,02335,02491,02868
Scenario,RCP 8.5
Software Version,WPS-2.7.0-DP-2.7.0-CV-1.0.8
Spatial Representation,60km grid
Temporal Average Type,Daily
Time Period,Daily
Variable,Maximum air temperature at 1.5m (°C)
Year Maximum,2100
Year Minimum,2080
Date,Maximum air temperature at 1.5m (°C)(HadGEM3-GC3.05-r001i1p00000),Maximum air temperature at 1.5m (°C)(HadGEM3-GC3.05-r001i1p01113),Maximum air temperature at 1.5m (°C)(HadGEM3-GC3.05-r001i1p01554),Maximum air temperature at 1.5m (°C)(HadGEM3-GC3.05-r001i1p01649),Maximum air temperature at 1.5m (°C)(HadGEM3-GC3.05-r001i1p01843),Maximum air temperature at 1.5m (°C)(HadGEM3-GC3.05-r001i1p01935),Maximum air temperature at 1.5m (°C)(HadGEM3-GC3.05-r001i1p02123),Maximum air temperature at 1.5m (°C)(HadGEM3-GC3.05-r001i1p02242),Maximum air temperature at 1.5m (°C)(HadGEM3-GC3.05-r001i1p02305),Maximum air temperature at 1.5m (°C)(HadGEM3-GC3.05-r001i1p02335),Maximum air temperature at 1.5m (°C)(HadGEM3-GC3.05-r001i1p02491),Maximum air temperature at 1.5m (°C)(HadGEM3-GC3.05-r001i1p02868)
2080-01-01,11.317609,8.404276,5.555611,4.4053535,9.93756,6.395887,4.5091605,10.688103,2.96064,9.986368,7.210879,8.313882
2080-01-02,8.6713505,9.854203,2.5515044,4.4776754,4.478377,10.698959,7.0889707,11.651154,9.723664,7.6895823,6.853412,11.145202
2080-01-03,5.945167,4.867161,2.8769956,1.1802076,7.450955,10.754157,5.6773806,7.33064,9.024753,6.9086046,5.7887273,11.391048
2080-01-04,7.851603,5.4962435,4.1396494,3.980455,5.9969425,14.727589,10.4372,7.29504,4.504852,6.202881,5.333132,7.444596
2080-01-05,13.223611,9.544088,3.6933513,8.369954,5.1694193,9.609022,10.422941,11.517471,5.585849,6.431723,7.142918,7.2036924
2080-01-06,11.597584,11.993526,2.2365663,5.647656,4.1390214,12.83771,5.389346,11.790169,4.13433,9.302754,4.642643,11.961215
2080-01-07,8.906235,12.868948,6.818561,6.8796587,5.7609315,13.982146,5.1080546,10.663951,5.3100967,5.7852283,5.7619376,7.945093
2080-01-08,8.539117,8.059309,9.829356,6.2729893,4.101056,14.335481,2.5737634,8.337068,5.9389186,6.0929585,7.7388873,6.8231072
2080-01-09,8.423328,5.3868904,6.787614,11.160058,5.4579844,13.859028,2.3667657,9.219215,6.3073907,7.8419023,8.009105,8.215936
2080-01-10,11.225911,3.112049,4.7856674,11.104088,6.965018,8.179404,1.0188246,11.276101,4.868853,5.8528914,8.386352,8.295857
2080-01-11,8.589236,11.804057,2.1469326,9.525376,5.058435,7.216892,0.80796176,12.235319,4.215773,8.548996,11.42285,6.441105
2080-01-12,6.0102625,8.177454,6.1433682,11.3387575,4.071897,4.5442233,0.72035146,7.792923,4.2606845,6.2967153,11.497039,4.373628
2080-01-13,6.246899,6.964763,9.363461,8.848508,3.434806,5.4179463,3.050247,8.403376,3.627894,8.277946,9.150277,2.2926643
