header length,13
Area,150000.0 570000.0
Data Source,Global simulations
Members,00000,01113,01554,01649,01843,01935,02123,02242,02305,02335,02491,02868
Scenario,RCP 8.5
Software Version,WPS-2.7.0-DP-2.7.0-CV-1.0.8
Spatial Representation,60km grid
Temporal Average Type,Daily
Time Period,Daily
Variable,Maximum air temperature at 1.5m (°C)
Year Maximum,2100
Year Minimum,2080
Date,Maximum air temperature at 1.5m (°C)(HadGEM3-GC3.05-r001i1p00000),Maximum air temperature at 1.5m (°C)(HadGEM3-GC3.05-r001i1p01113),Maximum air temperature at 1.5m (°C)(HadGEM3-GC3.05-r001i1p01554),Maximum air temperature at 1.5m (°C)(HadGEM3-GC3.05-r001i1p01649),Maximum air temperature at 1.5m (°C)(HadGEM3-GC3.05-r001i1p01843),Maximum air temperature at 1.5m (°C)(HadGEM3-GC3.05-r001i1p01935),Maximum air temperature at 1.5m (°C)(HadGEM3-GC3.05-r001i1p02123),Maximum air temperature at 1.5m (°C)(HadGEM3-GC3.05-r001i1p02242),Maximum air temperature at 1.5m (°C)(HadGEM3-GC3.05-r001i1p02305),Maximum air temperature at 1.5m (°C)(HadGEM3-GC3.05-r001i1p02335),Maximum air temperature at 1.5m (°C)(HadGEM3-GC3.05-r001i1p02491),Maximum air temperature at 1.5m (°C)(HadGEM3-GC3.05-r001i1p02868)
2080-01-01,10.886866,11.096338,7.513086,6.5858397,10.689844,5.686182,6.570947,12.396631,10.706934,10.351221,7.85,8.919825
2080-01-02,9.057276,8.859034,4.6722655,7.736963,6.0353026,12.023584,7.2247562,10.8189945,11.204981,8.233301,7.226953,11.535547
2080-01-03,8.004541,8.009668,6.8944335,5.840479,5.957422,9.363184,7.0580077,7.313379,8.435938,6.8521967,6.104638,12.045313
2080-01-04,10.9786625,8.305811,7.2953124,6.452539,6.1383305,14.418848,9.546778,9.892481,7.4486322,7.9618163,6.926172,8.738672
2080-01-05,12.954737,10.433252,6.929834,8.580713,5.429834,10.765039,8.797022,12.123438,5.567529,6.08706,7.4288573,11.88418
2080-01-06,10.924952,13.15591,4.410791,6.731347,4.917871,14.196924,6.153467,12.432032,6.46499,10.554346,6.7279296,12.391993
2080-01-07,9.265528,13.688135,10.393213,9.62295,5.955469,13.062647,6.8995605,11.201563,6.9532714,6.218164,11.378321,8.905909
2080-01-08,9.737207,7.888574,11.12002,10.510157,5.051172,13.589258,4.4271483,11.045801,9.149805,6.326074,9.707666,9.111719
2080-01-09,9.309229,7.7086425,7.964502,11.8692875,7.5331054,10.432764,3.6634765,11.059961,5.649072,7.0487304,9.961817,11.118067
2080-01-10,11.932765,6.99917,4.3578124,11.9056635,6.9449706,8.1471195,3.8558593,13.206446,4.5301757,8.492823,10.887598,11.229883
2080-01-11,8.845362,12.635889,8.236231,12.943018,6.3663573,6.3556156,4.858545,12.875147,5.0614257,8.633692,12.655176,12.926905
2080-01-12,6.489404,8.508692,13.129054,10.747461,5.277246,5.8355956,6.5575194,7.289697,5.1373534,4.487207,11.705225,11.770166
2080-01-13,8.382471,7.9500976,12.945459,10.340967,5.2171874,7.374658,4.735986,10.083399,3.4659667,8.728907,11.033838,6.770899
